Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735817.9222,37.6875,18.7375,22,29.5,173.875,20.75,9.875,0.014702967,0.817953798,0.638671195,0.87725,2.7575,0.16075,0.084,0.02625,3.89525,5.804,0.23575,1.9535,84.175925,51.1575,1.4075,387.04175,28.6725,29.6325,0.53725
735817.9253,35.91,21.97,23.6,28,173.5,21.8,11.6,0.015736115,0.760012467,0.673701299,0.902,2.7722,0.1824,0.152,0.0546,4.1472,5.996,0.2636,1.95704,85.28334,48.95,1.908,385.835,28.36,32.222,0.5162
735817.9285,34.7,22.9,23.25,27.25,172.5,21.25,10,0.015326369,0.771648226,0.692941318,0.822,2.692,0.10275,0.065,0.0325,3.89325,5.73275,0.12175,1.945725,86.62375,49.435,2.4675,386.34575,28.255,31.685,0.468
735817.9313,33.85,23.575,23,26,172,20,8.25,0.015059398,0.779959483,0.726981352,0.86225,2.854,0.1145,0.04575,0.02475,3.8755,5.6925,0.11275,1.946875,86.844625,50.4025,2.1525,386.36875,27.9675,32.035,0.63625
735817.934,33.5,24.325,23,26,172.375,20.25,8.625,0.015232473,0.779959483,0.726981352,0.85175,2.6475,0.118,0.04925,0.02575,3.906,5.95175,0.10225,1.9496,86.482975,49.6975,1.9625,386.075,28.1725,32.44,0.69725
735817.9371,33.36,25.02,23,26,171.5,21,9.4,0.015504458,0.779959483,0.726981352,0.765,2.5846,0.1032,0.0404,0.0208,3.5036,5.9728,0.1014,1.94018,86.97396,49.25,2.168,386.0466,27.796,33.706,0.7858
735817.9403,32.95,25.6,23.5,26,171.75,21,9.5,0.01554785,0.76333697,0.726981352,0.768666667,2.6335,0.0935,0.03975,0.01625,3.74175,6.072,0.07575,1.93485,87.08095,48.8025,2.5625,385.9625,27.4475,34.7775,0.7325
735817.9431,32.55,26.05,24,26,172,21,9.5,0.015464513,0.746714456,0.726981352,0.7025,2.605,0.12525,0.063,0.022,3.78425,5.7755,0.11275,1.9424,86.734,48.145,2.5675,386.48125,27.165,35.37,1.31825
735817.9462,32,26.97,24,26,171.6,21.8,12,0.015532288,0.746714456,0.726981352,0.751,2.705,0.1334,0.0962,0.0478,3.7112,5.9148,0.1514,1.94884,83.97154,47.266,2.382,386.29,26.906,36.454,2.3324
735817.9493,31.6,27.75,24,26.25,170.625,22,12.75,0.015603996,0.746714456,0.720074678,0.7235,2.604,0.1745,0.18175,0.05775,3.80725,5.843,0.2675,1.931375,87.814825,47.155,2.41,385.74375,26.8325,36.8375,1.27
735817.9521,31.5,27.775,24,26,171.625,20.875,9.5,0.01554168,0.746714456,0.726981352,0.7575,2.576,0.14125,0.06025,0.03325,3.754,5.6885,0.1615,1.926475,87.904925,47.5125,1.98,385.35625,27.0125,36.4625,0.176
735817.9549,31.6,27.35,23.75,25.5,171.625,19.75,7.5,0.015387037,0.755025713,0.741899767,0.70225,2.56025,0.08425,0.03225,0.0205,3.68275,5.37575,0.05525,1.917375,85.11755,48.4675,1.7625,385.727,26.8825,35.6825,0.17975
735817.958,31.24,27.17,23,24.2,170.7,19,6.6,0.014981478,0.779959483,0.782676768,0.639,2.4246,0.0694,0.0238,0.018,3.602,5.2764,0.051,1.9085,85.73614,48.876,1.872,386.4716,26.568,35.656,0.081
735817.9611,30.925,27.5875,23,24,170.875,19,6.75,0.014952746,0.779959483,0.789141414,0.62725,2.46625,0.09475,0.03825,0.02175,3.06575,5.31425,0.087,1.9102,84.7224,48.5275,1.41,386.78125,26.4925,36.2475,-0.0135
735817.9639,30.675,28.0875,23.5,24,171,19,6,0.014998817,0.76333697,0.789141414,0.648,2.44725,0.16975,0.19725,0.071,3.4145,5.3755,0.2695,1.914175,85.3742,48.1875,1.8075,386.94375,26.39,36.6675,0.0495
735817.9667,30.4,28.4,23,25,171.5,19,6.5,0.014927292,0.779959483,0.756818182,0.67,2.4445,0.1565,0.15075,0.05825,3.77175,5.50425,0.25125,1.926625,84.464675,48.185,2,387.69175,26.2825,36.785,0.13225
735817.9694,30.2,28.4375,23,24.75,171.5,18.75,5.5,0.014793425,0.779959483,0.76489899,0.78475,2.63675,0.176,0.174,0.07725,3.12225,5.859,0.252,1.930775,83.863325,48.955,1.9175,387.9125,26.1825,36.5825,0.0665
735817.9722,29.575,29.475,23.125,25,171,19,6.375,0.01477452,0.775715437,0.756818182,0.95125,3.21,0.10425,0.0795,0.033333333,3.25575,6.49425,0.0585,1.938025,86.697875,48.6525,1.745,388.13125,26.035,37.95,0.27925
735817.975,29.025,31.4,24,25,170.625,20.125,11.25,0.015239064,0.746714456,0.756818182,1.8905,4.8675,0.1935,0.2005,0.05375,4.838,10.1855,0.16925,1.93875,84.423175,47.4775,1.8075,388.58125,25.71,40.5175,1.13925
735817.9781,28.5,34.05,24.8,24.6,170,20.5,18.1,0.016037366,0.722246117,0.769747475,1.439,4.487,0.215,0.201,0.0584,4.4862,9.5566,0.138,1.97678,95.03706,45.69,2.732,389.565,24.812,45.024,0.6576
735817.9812,27.825,35.075,24.75,23.75,170.5,20.25,12.75,0.015843117,0.723775388,0.797924901,0.7785,2.92075,0.10725,0.065,0.02825,3.7715,6.25525,0.06725,1.936425,81.87135,47.5025,2.3675,388.525,24.085,45.055,0.27775
735817.984,28.1125,33.2375,24,22.5,169.875,18.25,6.25,0.015290611,0.746714456,0.843439334,0.89675,3.19825,0.1105,0.085,0.06475,3.50325,6.78325,0.135,1.91085,84.66625,48.705,1.8875,388.15,24.7625,42.71,0.0655
735817.9871,29.2,32.57,24.4,24.4,171.5,20.8,12.2,0.015954652,0.734480287,0.776212121,0.875,2.9232,0.1536,0.1568,0.0798,3.896,6.8076,0.18325,1.92148,95.44912,45.278,3.652,388.8184,25.188,42.52,0.0194
735817.9903,30.825,28.1625,23.75,25,171.5,19.5,8,0.015154386,0.755025713,0.756818182,0.6635,2.6655,0.10675,0.08675,0.0445,3.16425,5.11275,0.139,1.93115,83.3804,49.32,3.08,387.898,26.28,36.37,0.05375
735817.993,31.675,25.725,22.75,25,171.375,18.875,6.5,0.014509904,0.789026308,0.756818182,0.59475,2.51075,0.086,0.05625,0.0235,3.02475,4.21275,0.0815,1.91145,84.953625,50.6675,2.1225,388.5625,25.5425,35.9225,0.183
735817.9958,30.575,24.95,21.75,24,171.75,17.5,3.75,0.013224429,0.826157116,0.789141414,0.56,2.40225,0.054666667,0.02225,0.0205,3.26125,4.01975,0.051,1.904625,83.52775,51.5,1.5825,389.17925,25.1425,34.0175,-0.02925
735817.999,30.3,24.99,21,24.4,170.6,17,4.2,0.013047979,0.855948114,0.776212121,0.5034,2.2856,0.0552,0.0628,0.0584,2.7844,4.4444,0.0696,1.89988,84.51442,50.74,1.152,388.84,25.796,32.23,-0.0036
735818.0021,30.625,23.95,21,24,170.5,17,3.5,0.012746229,0.855948114,0.789141414,0.5325,2.37475,0.07125,0.05,0.0315,2.791,3.88675,0.08025,1.899775,82.68195,51.565,1.2225,388.79375,25.925,31.5125,0.20575
735818.0052,31.12,24.29,21.4,24.2,171.1,17.6,4.4,0.013310835,0.840059582,0.782676768,0.6554,2.5148,0.0962,0.0664,0.0274,2.9962,4.4326,0.1022,1.9071,79.09388,51.148,1.294,388.6,26.114,32.634,-0.1196
735818.0087,31.48,25.14,22.4,24.8,171.2,18.2,5,0.014058878,0.801719863,0.763282828,0.61,2.4555,0.087,0.11,0.0536,2.8022,5.1784,0.1128,1.91498,83.47606,51.17,1.652,388.61,25.714,34.896,-0.0198
735818.0118,31.1,25.325,22,24.25,171.625,18,4.25,0.013847267,0.816226784,0.781060606,0.66375,2.52925,0.10525,0.08775,0.05425,2.85025,4.70275,0.09075,1.906775,81.995175,50.7225,1.37,388.46875,25.485,35.5,-0.02175
735818.0146,30.925,25.8,22.25,24.25,171.25,18,5.25,0.013938421,0.807159959,0.781060606,0.65,2.59225,0.131,0.058,0.032,3.60475,5.20225,0.1215,1.912475,82.7447,50.055,1.255,388.4375,25.675,35.375,0.276
735818.0174,30.825,26.15,22.75,24,171.75,18.5,5.375,0.01406661,0.789026308,0.789141414,0.666666667,2.4265,0.11925,0.059,0.02775,3.5155,4.879,0.1275,1.9127,83.972275,49.87,1.1425,388.225,25.5475,35.825,-0.22075
735818.0201,30.725,25.7375,22.5,24.25,171.875,18.25,5.75,0.013785486,0.798093133,0.781060606,0.64675,2.39475,0.0915,0.046,0.0325,3.36975,4.9335,0.08925,1.92085,85.77505,49.2575,1.51,388.59375,25.615,35.155,0.159
735818.034,30.1875,27.8125,23.5,24.25,171.5,19,6.5,0.014425594,0.76333697,0.781060606,0.6395,2.46825,0.1725,0.08725,0.038,3.4855,4.927,0.14725,1.9296,81.88416667,47.5025,3.44,389.2855,24.9975,38.455,-0.156
735818.0368,29.8,28.65,24,24,171.25,19,6,0.014554374,0.746714456,0.789141414,0.624,2.5055,0.13725,0.07875,0.0285,3.02,5.10725,0.162,1.91015,82.39915,47.695,2.6275,392.21675,24.855,40.0425,-0.21425
735818.0396,29.6375,29.425,24.125,24,172.125,19,7.25,0.01480106,0.742813254,0.789141414,0.63475,2.5005,0.16975,0.0605,0.0405,3.7675,5.09175,0.1425,1.927,82.663175,46.7475,2.2775,392.1145,24.6825,40.8975,0.0215
735818.0424,29.325,29.4875,23.25,23.5,172.25,19,6,0.014581565,0.771648226,0.806708388,0.616,2.44225,0.097,0.04725,0.02725,3.68825,4.87675,0.07475,1.917675,82.1942,47.6275,2.33,399.2375,24.63,40.4375,-0.16175
735818.0455,29.18,29.8,23.6,23.4,172,19,6.3,0.01460286,0.760012467,0.810221783,0.666,2.4556,0.1566,0.0682,0.0304,3.701,5.1804,0.12,1.93312,82.99838,46.982,2.33,393.6284,24.448,40.888,-0.0708
735818.0486,28.9375,29.6,24,23.75,171.75,19,6.75,0.014293002,0.746714456,0.797924901,0.689,2.37275,0.1675,0.069,0.023666667,3.8525,4.85475,0.147,1.950475,85.458625,45.975,3.045,390.11875,24.3525,40.3375,0.0975
735818.0514,28.7,29.5125,23.75,24,171.5,19,6.75,0.014043179,0.755025713,0.789141414,0.62725,2.35875,0.1795,0.06325,0.03,3.435,5.27525,0.1575,1.959275,87.6869,45.085,3.595,390.03975,24.28,40.1525,-0.15325
735818.0542,28.625,29.725,23.5,23.5,172.5,19,6.75,0.014107602,0.76333697,0.806708388,0.597,2.38475,0.1185,0.033333333,0.0245,3.42625,5.4305,0.10425,1.937275,84.6397,45.585,3.6125,389.752,24.2,40.465,0.0745
735818.0569,28.475,29.9875,23.5,23,171.25,19,7.25,0.01410437,0.76333697,0.824275362,0.6035,2.43375,0.117,0.05925,0.03225,3.34075,5.4895,0.10775,1.9582,85.121725,44.255,3.7,390.8875,24.105,40.845,0.02575
735818.0597,28.2625,30.95,23,23,170.875,19,7,0.014397818,0.779959483,0.824275362,0.67225,2.497,0.12025,0.05375,0.025,3.25825,5.8995,0.0925,1.936425,83.180425,44.7875,3.2275,388.9,23.83,42.6775,-0.0155
735818.0625,28,33.4625,23.75,23,171.25,19.75,9.5,0.015314552,0.755025713,0.824275362,0.66275,2.533,0.16775,0.09825,0.02925,4.065,6.638,0.1865,1.961175,84.1027,42.5725,2.9675,390.12275,23.6425,46.155,-0.1935
735818.0653,27.75,35.15,24.5,23.25,172.125,21,12,0.015830065,0.731421744,0.815491875,0.68,2.61075,0.109,0.06025,0.02875,3.98575,7.06525,0.076,1.934275,82.4905,41.8225,3.2075,389.5065,23.4225,48.68,0.1065
735818.0681,27.375,36.725,24,23,170.625,21,12,0.016156877,0.746714456,0.824275362,0.74,2.72175,0.124,0.04775,0.0245,3.52675,7.6205,0.08,1.931325,82.633175,41.4275,2.59,389.16875,23.0875,50.54,-0.0085
735818.0708,26.875,37.975,24,23,170.75,21,12.5,0.016248514,0.746714456,0.824275362,0.744,2.67025,0.123333333,0.07025,0.02325,3.76025,7.084,0.1165,1.938,85.147,40.1575,2.355,389.95825,22.7825,51.9975,-0.20175
735818.0736,26.45,38.8625,24.75,23,171,21.25,243.625,0.016220295,0.723775388,0.824275362,0.6795,2.62,0.181,0.0875,0.04175,4.0215,7.24875,0.1635,1.966825,88.6635,39.3075,2.775,391.75425,22.62,52.4775,-0.1715
735818.0764,26.0125,39.6,25,23,171.25,21.25,144.125,0.016128923,0.716129032,0.824275362,0.65225,2.607,0.13175,0.06375,0.0385,4.0295,7.62825,0.1225,1.939975,87.5624,40.27,3.3975,391.977,22.455,52.875,-0.0895
735818.0792,25.625,40.375,24.25,22.25,171.375,20.25,46.5,0.016047672,0.7390681,0.85302132,0.699,2.5925,0.136,0.10175,0.04,3.351,7.72575,0.1475,1.92465,88.17695,40.87,2.8425,392.277,22.1525,53.7075,-0.0275
735818.0819,25.25,41.65,24.75,22.625,171.625,21,34.125,0.016196453,0.723775388,0.838541875,0.77025,2.75025,0.178,0.10225,0.0465,3.96175,7.8905,0.13275,1.98535,91.685625,38.1125,3.68,394.8545,21.78,55.1175,0.03775
735818.0847,24.8375,42.9875,24,22,171.75,21,31.5,0.016317898,0.746714456,0.862603306,0.76975,2.791666667,0.1515,0.08675,0.035,3.6745,8.45925,0.1125,1.926325,86.0254,38.21,3.295,394.52925,21.185,57.25,-0.1645
735818.0875,24.2,44.675,24,22,171,21,27.125,0.016330593,0.746714456,0.862603306,0.7475,2.82225,0.18325,0.0845,0.04425,3.832,8.1005,0.13925,1.923375,86.59605,38.225,2.815,395.3815,20.8775,58.4025,0.071
735818.0903,23.725,45.6875,24.5,22,171.875,20.5,20.5,0.016229349,0.731421744,0.862603306,0.72825,2.80025,0.16,0.08275,0.0475,3.486,7.95475,0.12775,1.939025,85.803475,39.2225,2.6375,394.727,20.825,58.0725,-0.01025
735818.0934,23.52,46.48,24.8,21.8,172,20,22.5,0.016297371,0.722246117,0.870998951,1.06425,3.1918,0.2798,0.1982,0.0622,4.5872,10.0472,0.306,2.01534,85.3999,37.33,2.55,395.57,20.584,59.04,-0.1764
735818.0965,22.95,48.1,25,23.25,172.375,22,43,0.016298662,0.716129032,0.816290374,1.18775,3.8055,0.47875,0.50825,0.13625,4.24575,10.86375,0.71275,1.9515,86.0873,34.75,2.575,396.2685,19.83,62.1625,-0.39525
735818.0993,22.5,49.1375,25,24.125,171.875,22,39.875,0.016185683,0.716129032,0.785018553,1.08475,3.624,0.69375,0.7325,0.2215,3.812,9.924,1.16075,1.947275,86.62125,35.8,2.8375,395.8605,19.9175,60.9175,0.1375
735818.1021,22.525,47.5375,25,26,172,20,22.5,0.01569443,0.716129032,0.728579754,1.02425,3.41,1.11925,1.42525,0.4375,3.65825,9.31875,2.03575,1.939625,88.191375,38.3325,2.85,395.3665,20.2725,57.63,0.112333333
735818.1052,22.48,46.98,25.4,27.9,172.4,19.8,25.6,0.015464018,0.704835953,0.676219992,1.0356,3.4382,0.7486,0.7958,0.2294,3.86625,10.3455,1.3394,1.95218,91.82556,37.876,2.694,396.685,20.016,57.71,1.437
735818.1083,22.275,47.6875,24.5,23.25,172.625,21.375,41.125,0.015496693,0.731421744,0.815491875,1.254,3.84375,0.24675,0.19625,0.06775,4.28375,12.01475,0.2625,2.1743,91.924875,35.415,2.86,401.427,19.28,60.8425,4.09225
735818.1111,21.8,49.8,24,22.5,173.75,22.5,45.25,0.015702125,0.746714456,0.843439334,1.1505,3.68825,0.20275,0.15675,0.04775,3.986,10.74125,0.195,2.10675,91.2887,34.98,3.3075,400.2085,19.2,62.1525,0.9945
735818.1139,21.725,50.275,24,22,173.75,21,32.5,0.01579173,0.746714456,0.862603306,1.124,3.69475,0.24725,0.2225,0.07175,4.043,10.187,0.2855,2.011325,87.60405,35.4725,3.605,398.54575,19.4475,61.13,0.5195
735818.1167,21.575,50.9,24,22.125,173.625,21,32,0.015857555,0.746714456,0.857705846,1.17725,3.706,0.461,0.45975,0.1395,4.24,10.807,0.7075,2.000925,87.57945,35.5775,3.9025,398.42925,19.5225,61.2975,0.24525
735818.1198,21.54,51.36,25,23,174.2,21,33.4,0.015953468,0.716129032,0.824275362,1.165,3.788,0.4424,0.3968,0.1174,4.324,10.8448,0.6484,2.0403,89.07204,35.048,4.02,399.2384,19.514,61.516,0.7924
735818.1229,21.475,51.575,25,23.25,174.25,21.75,38.375,0.015966295,0.716129032,0.815491875,1.187,3.758,0.519,0.5425,0.12225,4.1095,10.83275,0.881,2.079275,90.069775,34.4975,4.1325,400.627,19.3525,62.2975,1.055
735818.1257,21.275,52.15,25.75,24,174.125,22.25,42,0.015954602,0.694954508,0.789141414,1.152,3.75875,0.527,0.43125,0.121333333,4.355,10.65775,0.77775,2.1037,89.567075,33.8075,4.41,401.827,19.2875,62.4075,1.1595
735818.1285,21.325,51.925,25.5,23.75,174.75,22.5,44.5,0.015934626,0.702012683,0.797924901,1.1145,3.63975,0.39375,0.396,0.09025,4.24075,10.281,0.63375,2.099075,90.00785,33.6925,4.68,402.46875,19.0875,62.825,1.343
735818.1312,21.15,52.3,25,23.5,175.5,22.75,51.375,0.015881348,0.716129032,0.806708388,1.1695,3.95025,0.44025,0.485666667,0.15275,3.98875,11.60975,0.764,2.098475,88.914875,31.925,4.8925,405.43525,19.0425,62.9075,1.16425
735818.134,20.775,52.975,25,24,175.375,23.25,50.125,0.015708634,0.716129032,0.789141414,1.001,3.59925,0.3255,0.331,0.08925,3.763,10.043,0.542,2.10365,90.24775,35.1325,5.015,400.86675,19.1375,61.8825,1.71
735818.1371,20.92,52.09,25,23,174.6,21.4,34.8,0.015593444,0.716129032,0.824275362,0.9228,3.207,0.3164,0.3008,0.0716,3.7506,8.5422,0.602,2.1328,89.97056,36.052,5.03,400.2584,19.702,59.434,1.2848
735818.1403,21.2,51.5625,25,23.25,175,23,55.375,0.015695405,0.716129032,0.815491875,1.26775,4.20275,0.5215,0.47025,0.13825,4.16075,11.9365,0.8545,2.169275,89.161925,32.995,5.65,405.148,19.6725,59.53,1.386
735818.143,20.8,53.2375,27,25.25,176.625,27,92.625,0.015788872,0.664096724,0.749980575,1.2255,3.912,0.614,0.67325,0.21675,4.16275,12.153,1.079666667,2.4672,137.24355,28.0925,6.72,414.31025,18.7375,64.3025,1.166
735818.1458,20.625,53.0625,27.5,25.25,175.875,25.25,60.5,0.015596935,0.649617872,0.749358974,1.21275,3.97175,0.55975,0.53575,0.18025,4.378,11.12975,0.83375,2.3237,175.0263,32.59,6.96,405.84975,19.085,62.095,1.08
735818.1486,20.925,53.0375,27.25,25,176.625,26.25,84.125,0.015873238,0.655686408,0.756818182,1.33,4.31575,0.543666667,0.6305,0.225,4.2895,12.96825,1.01475,2.31755,146.7559,29.2,6.965,412.246,19.2125,62.1625,0.63725
735818.1517,21.02,53.35,28.2,25.4,177.6,28,101.3,0.016053816,0.632960785,0.74488345,1.2934,4.1948,0.5998,0.617,0.2352,3.8114,12.6162,0.9274,2.47634,136.15932,26.544,7.026,419.8782,18.538,65.552,1.0154
735818.1549,20.85,54.0875,29.125,25.25,178.5,29.5,100.25,0.016127302,0.613127065,0.749358974,1.18975,3.6895,0.5005,0.5075,0.19175,4.166,11.227,0.7585,2.3678,227.672875,28.56,6.685,417.327,18.48,65.515,1.16375
735818.1576,21.0375,52.35,30,24.25,177.375,25.75,49.375,0.015795895,0.594127552,0.781060606,1.064,3.46425,0.463,0.442,0.15,4.16,10.0195,0.69975,2.3184,258.434825,33.64,6.2375,405.8625,19.33,60.84,1.0915
735818.1608,21.46,51.91,30.6,24.8,177.7,27.8,69.1,0.016054953,0.581947817,0.763282828,1.078,3.4682,0.5898,0.43,0.1406,3.8054,9.9522,0.8548,2.3069,336.25264,28.928,5.976,421.2216,19.206,62.818,0.9482
735818.1639,21.35,52.475,30.25,25.25,178.75,27.5,78.625,0.016120392,0.588854203,0.749358974,1.0225,3.453333333,0.797,0.47125,0.144,3.9175,10.032,1.0215,2.288425,174.007375,27.86,6.15,421.12475,18.49,66.095,0.83875
735818.1667,21.1375,52.8625,32,27,178.5,27.75,80.375,0.016026215,0.555835847,0.699847992,1.04225,3.808,0.621,0.41325,0.112,3.66175,10.425,0.8155,2.2341,182.24285,26.2825,6.32,426.5375,18.1275,67.96,0.951
735818.1694,20.675,54.425,28.5,24.25,179.25,29.375,81.5,0.016031576,0.626180765,0.781060606,1.0095,3.47475,0.371,0.306,0.0955,4,9.16625,0.59525,2.160325,212.756125,26.6325,6.425,422.0105,17.7475,69.635,0.72825
735818.1722,20.725,54.4875,28,23.25,178.5,27.625,71.125,0.016107492,0.637480799,0.815491875,1.081,3.54875,0.4785,0.3445,0.09275,3.42275,10.96575,0.71175,2.2441,187.69035,25.9825,6.705,421.87075,18.17,67.9925,0.98325
735818.175,20.7,55.175,29,23.25,179.25,29.25,86.375,0.016288821,0.614880732,0.815491875,1.1155,3.5855,0.5715,0.34525,0.10675,3.79425,10.68375,0.697,2.575225,158.54415,22.6425,8.24,426.48975,17.8825,69.8675,0.97225
735818.1778,20.425,55.95,29.25,24,179.75,29.5,88.25,0.016236078,0.609607383,0.789141414,1.04725,3.6495,0.6335,0.38025,0.1115,3.72525,10.97975,0.7185,2.64155,151.50995,23.145,9.5025,424.7855,17.9075,69.35,1.12575
735818.1806,20.55,55.7,30.25,24,179.25,29.75,87.125,0.016301518,0.588854203,0.789141414,1.09675,3.50575,0.61475,0.36925,0.098,4.2615,10.7135,0.76875,2.9171,135.828325,22.485,11.4,429.63125,18.3025,67.6225,1.665666667
735818.1837,20.71,54.67,32.4,24.6,179.2,30.4,72.1,0.016160242,0.551929272,0.769747475,1.0468,3.5794,0.8154,0.3964,0.1192,4.51475,9.8795,0.881,2.88316,294.72624,26,12.506,423.0132,18.742,65.216,1.8324
735818.1868,20.65,54.8875,36.5,25.5,179.75,35.875,73.5,0.016143263,0.487222736,0.741899767,1.0035,3.426,0.461,0.32575,0.0865,3.51825,9.54225,0.596,3.004775,742.2519,26.8425,12.175,423.38325,18.615,65.745,1.494
735818.2014,20.55,53.15,28.75,23.75,178.125,26,56.875,0.01554302,0.620530748,0.797924901,0.90375,3.177,0.39275,0.249,0.075,3.68625,7.788,0.453,2.3908,233.342725,28.495,9.34,417.425,18.58,63.9325,1.56675
735818.2042,20.5,53.85,29.25,24,178.75,29,73.75,0.015699242,0.609607383,0.789141414,0.856,2.989,0.392,0.23725,0.081333333,4.0235,7.5745,0.4645,2.393475,249.600825,26.77,10.7025,416.07075,18.1425,66.045,1.5475
735818.2069,20.525,53.65,28.25,23.125,177.25,26.5,46.25,0.015653861,0.632249302,0.820176402,0.82725,2.8155,0.33475,0.2035,0.0665,3.875,7.3835,0.34325,2.25785,185.101275,31.785,11.455,404.4895,18.9675,62.6625,1.09675
735818.2097,20.7875,52.675,28,22.875,176.5,24.75,45,0.015624142,0.637899319,0.829372163,1.02425,3.29475,0.38225,0.251333333,0.0765,3.56025,8.06375,0.47525,2.303925,164.857825,29.62,11.5325,410.59575,19.4975,60.265,1.29425
735818.2125,20.725,53.175,29,23.25,177.5,27.25,58,0.015711829,0.614880732,0.815491875,0.974,3.16525,0.343,0.233,0.0755,4.01525,7.9465,0.536,2.32255,238.45825,29.8275,11.7875,410.8685,18.7025,63.0725,1.1655
735818.2153,20.375,53.3875,27.75,23.5,177.5,26,58.5,0.015447279,0.643967855,0.806708388,0.86725,3.42025,0.5625,0.563,0.19575,3.557,8.1245,1.0685,2.283125,194.0152,28.2725,11.0725,419.1,17.985,65.645,0.34825
735818.2181,20.2,54.3375,27,23.75,177,22.375,30.875,0.01555018,0.661754945,0.797924901,0.83675,3.12225,0.73475,0.68675,0.18575,3.14875,8.0535,1.266,2.22335,125.887225,33.295,9.33,411.748,18.4675,64.39,0.53425
735818.2212,20.36,54.04,26.8,23.4,177.1,22,34.3,0.015607327,0.666983223,0.810221783,0.8878,3.0644,0.475,0.4106,0.139,3.206,8.1376,0.703,2.227,108.7895,31.09,7.968,414.4066,18.136,65.544,0.8242
735818.2243,20.25,54.4625,26,22,177.125,22,35.875,0.015648501,0.687896333,0.862603306,0.89175,2.951,0.4075,0.30875,0.1035,3.463,8.495,0.58575,2.169875,103.430175,31.205,6.8975,414.03125,17.975,66.5,0.95825
735818.2271,19.9,55.35,26,22.625,178,23,45.75,0.015526824,0.687896333,0.838541875,0.94775,3.1755,0.422333333,0.3075,0.12675,3.329,8.5245,0.641,2.19425,96.032725,28.9175,6.7075,417.05625,17.5825,68.18,1.08025
735818.2299,19.75,55.925,26,22,177.875,24,52.875,0.015563895,0.687896333,0.862603306,0.9265,3.07575,0.38225,0.29975,0.1115,3.418,8.105,0.5465,2.20055,93.0754,27.36,7.045,418.3355,17.3325,69.4,1.404
735818.2326,19.75,56.275,26,22,177.125,24,50.25,0.015661559,0.687896333,0.862603306,0.86125,2.8945,0.34025,0.28175,0.1005,3.228,8.0685,0.5215,2.23885,96.598425,27.9,7.18,419.23325,17.6925,68.4375,2.31225
735818.2358,19.7,57.02,26,22,178.1,24.4,51.5,0.015824992,0.687896333,0.862603306,0.785,2.7908,0.2948,0.2314,0.0966,3.1152,7.7194,0.4114,2.26262,96.79586,28.052,6.778,420.38,17.566,69.82,1.828
735818.2389,19.8,57.9,26,21.5,179,23.5,42.875,0.016153239,0.687896333,0.883592418,0.67325,2.6785,0.24025,0.1955,0.07075,2.55975,7.3115,0.388,2.223975,90.974025,29.385,6.06,418.93125,17.5225,71.125,1.781
735818.2417,19.8,58.6625,25.5,21,179,22.5,34.875,0.016373082,0.702012683,0.90458153,0.63375,2.572666667,0.1715,0.13975,0.05825,2.813,6.91075,0.252,2.162425,88.833425,30.55,5.3525,415.8375,17.6125,71.6925,1.4395
735818.2444,19.8,59.225,25,21,178.375,22,30,0.016533602,0.716129032,0.90458153,0.5805,2.573,0.166,0.1405,0.05075,2.4105,6.6305,0.235,2.12555,86.3808,31.035,4.9,414.0375,17.6575,72.01,1.27275
735818.2472,19.775,59.4,25,21,178.125,22.5,35.25,0.016556735,0.716129032,0.90458153,0.63025,2.43725,0.219,0.16225,0.06125,2.53525,6.6405,0.26925,2.14075,88.325725,29.9175,4.82,415.07925,17.3825,73.145,1.981
735818.25,19.7,59.85,25,21,177.25,23,39,0.01660459,0.716129032,0.90458153,0.624666667,2.59325,0.23475,0.1695,0.06475,2.2975,6.8,0.30275,2.17265,90.476325,29.1125,4.78,416.52725,17.16,74.1425,1.6725
735818.2528,19.525,60.4875,25,21,177.5,23.75,42.25,0.016609943,0.716129032,0.90458153,0.65275,2.56875,0.2175,0.163,0.0535,2.63125,6.95675,0.33075,2.200825,89.844625,28.8275,4.69,417.2335,16.9625,75.16,1.60375
735818.2556,19.35,61.475,25.5,21.25,178.375,23,38,0.016687817,0.702012683,0.894086974,0.58025,2.42725,0.3935,0.1935,0.07175,2.859,6.7005,0.51075,2.19355,88.02615,29.155,4.4975,415.88125,16.9825,75.3725,1.60325
735818.2587,19.22,61.8,27.6,22.2,177.4,23,36.5,0.016640717,0.647190457,0.854937717,0.5574,2.538,0.4478,0.2226,0.0666,2.5078,6.61975,0.591,2.21784,88.93006,29.2,4.344,415.42,16.906,75.568,1.46425
735818.2618,19.175,61.7,27,22,178.125,23,37,0.016560488,0.662221755,0.862603306,0.60175,2.54725,0.27025,0.1735,0.067,2.416333333,6.6505,0.40675,2.2065,88.840375,29.2475,4.3575,415.24375,16.8025,75.5325,1.3155
735818.2646,19.15,61.4,25.5,21,178.125,22,33.5,0.016461053,0.702012683,0.90458153,0.57825,2.5275,0.1895,0.144,0.04625,2.443,6.512,0.2875,2.1708,89.2369,29.6775,4.14,414.473,16.7675,75.175,1.3275
